brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
A New Day,1.0,Shoulder chain strap for handbag; Features a ball chain; Metal construction; Lobster claw clasp closures,"33.5 Inches (L), .7 Inches (W)",25.0,https://target.scene7.com/is/image/Target/GUEST_cd885e9a-ed23-4d48-8dc5-e976bdcd26ba?wid=1200&hei=1200&qlt=85,True,Bag Charms & Straps,"Zinc Alloy, Iron",,"Ball Chain Shoulder Handbag Strap - A New Day™ Gold: Purse Chain Accessory, Lobster Claw Clasp, Iron & Zinc Alloy, 33.5"" Length",10.0,7.5,91676168,"Ball Chain Shoulder Handbag Strap - A New Day™ Gold: Purse Chain Accessory, Lobster Claw Clasp, Iron & Zinc Alloy, 33.5"" Length",https://www.target.com/p/ball-chain-shoulder-handbag-strap-a-new-day/-/A-91717096?preselect=91676168#lnk=sametab,4.4,24,target,1,2026-02-23T16:45:31.455708,7.5,True,"Ball Chain Shoulder Handbag Strap - A New Day™ Gold: Purse Chain Accessory, Lobster Claw Clasp, Iron & Zinc Alloy, 33.5"" Length Bag Charms & Straps Zinc Alloy, Iron Shoulder chain strap for handbag; Features a ball chain; Metal construction; Lobster claw clasp closures",ball chain shoulder new day gold chain lobster claw clasp iron zinc alloy length charms straps zinc alloy iron shoulder chain ball chain metal construction lobster claw clasp closures,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
A New Day,,Woven minaudiere clutch crossbody bag; Dark red hue; Polyurethane material; Hardside; Latch closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.53 Inches (H) x 8.66 Inches (W) x 1.97 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_586ea6fa-fcf8-48fd-af43-aa92eeb69200?wid=1200&hei=1200&qlt=85,False,Clutches,Polyurethane,,Woven Minaudiere Clutch Crossbody Bag - A New Day™ Dark Red,,30.0,94451125,Woven Minaudiere Clutch Crossbody Bag - A New Day™ Dark Red,https://www.target.com/p/woven-minaudiere-clutch-crossbody-bag-a-new-day-8482-dog-dark-red/-/A-94451125#lnk=sametab,2.3,3,target,0,2026-02-23T16:45:31.455708,30.0,False,Woven Minaudiere Clutch Crossbody Bag - A New Day™ Dark Red Clutches Polyurethane Woven minaudiere clutch crossbody bag; Dark red hue; Polyurethane material; Hardside; Latch closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,woven minaudiere clutch crossbody new day dark red clutches polyurethane woven minaudiere clutch crossbody dark red hue polyurethane material hardside latch removable chain handle structure hardside interior exterior,clutch,unknown,0.06108855197966701,clutch – unknown | minaudiere clutch / interior exterior | Mid
A New Day,,Embellished leopard flap shoulder bag; Velvet fabric; Unstructured; Flap closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,5.59 Inches (H) x 9.76 Inches (W) x 2.16 Inches (D),15.0,https://target.scene7.com/is/image/Target/GUEST_1583103e-9c95-4714-a476-22d18118a945?wid=1200&hei=1200&qlt=85,True,Shoulder Bags,Polyester,,Embellished Leopard Print Flap Shoulder Bag - A New Day™ Black/Brown,35.0,29.75,94687137,Embellished Leopard Print Flap Shoulder Bag - A New Day™ Black/Brown,https://www.target.com/p/embellished-leopard-print-flap-shoulder-bag-a-new-day-8482-black-brown/-/A-94687137#lnk=sametab,4.3,19,target,1,2026-02-23T16:45:31.455708,29.75,True,Embellished Leopard Print Flap Shoulder Bag - A New Day™ Black/Brown Shoulder Bags Polyester Embellished leopard flap shoulder bag; Velvet fabric; Unstructured; Flap closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,embellished leopard print flap shoulder new day black brown shoulder polyester embellished leopard flap shoulder velvet fabric unstructured flap single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
A New Day,,Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,12 Inches (H) x 23.5 Inches (W) x 5.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_dfbb665b-8849-4647-9432-97aba69d5463?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper Straw,,Straw Crochet Fan Tote Bag - A New Day™ Natural,,40.0,94780325,Straw Crochet Fan Tote Bag - A New Day™ Natural,https://www.target.com/p/straw-crochet-fan-tote-bag-a-new-day-8482-natural/-/A-94780325#lnk=sametab,4.0,1,target,1,2026-02-23T16:45:31.455708,40.0,False,Straw Crochet Fan Tote Bag - A New Day™ Natural Shoulder Bags Paper Straw Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw crochet fan tote new day natural shoulder paper straw structure unstructured interior exterior,tote,straw,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Wild Fable,15.0,Pouchette crossbody bag; Transparent design; Made from vinyl; Zipper closure; Adjustable shoulder strap; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.5 Inches (H) x 9.25 Inches (W) x 2.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_45da01e3-7dd0-4c53-a806-1a82ffbbb1d8?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,TPU (Thermoplastic Polyurethane),,Game Day Clear Pouchette Crossbody Bag - Wild Fable™ Gold,,15.0,94269201,Game Day Clear Pouchette Crossbody Bag - Wild Fable™ Gold,https://www.target.com/p/game-day-clear-pouchette-crossbody-bag-wild-fable/-/A-94425758?preselect=94269201#lnk=sametab,4.3,19,target,4,2026-02-23T16:45:31.455708,15.0,False,Game Day Clear Pouchette Crossbody Bag - Wild Fable™ Gold Crossbody & Messenger Bags TPU (Thermoplastic Polyurethane) Pouchette crossbody bag; Transparent design; Made from vinyl; Zipper closure; Adjustable shoulder strap; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,game day clear pouchette crossbody gold crossbody messenger tpu thermoplastic polyurethane pouchette crossbody transparent design vinyl zipper shoulder structure lightweight interior exterior,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
Shade & Shore,4.0,Structured tote handbag; Double tote handles; Single compartment; Open-weave design in a solid hue; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,13 Inches (H) x 15.5 Inches (W) x 7 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_7e9f8ee3-0f8b-42b6-acf6-5c87e600569a?wid=1200&hei=1200&qlt=85,False,Beach Bags,Polyethylene,,Woven Cage Tote Handbag - Shade & Shore™ Pink,,30.0,89925525,Woven Cage Tote Handbag - Shade & Shore™ Pink,https://www.target.com/p/woven-cage-tote-bag-shade-shore/-/A-90073220?preselect=89925525#lnk=sametab,2.1,100,target,1,2026-02-23T16:45:31.455708,30.0,False,Woven Cage Tote Handbag - Shade & Shore™ Pink Beach Bags Polyethylene Structured tote handbag; Double tote handles; Single compartment; Open-weave design in a solid hue; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,woven cage tote shade shore pink beach polyethylene structured tote double tote handles single compartment open weave design solid hue structure structured interior exterior,tote,unknown,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Wild Fable,15.0,Clear wristlet clutch; Transparent design; Made from vinyl; Zipper closure; Detachable wrist strap; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Detachable Handle,7 Inches (H) x 10 Inches (W) x .12 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_3cdc8701-1287-4c82-b347-5086f47cfe55?wid=1200&hei=1200&qlt=85,False,Clutches,TPU (Thermoplastic Polyurethane),,Game Day Clear Wristlet Clutch - Wild Fable™ Gold,,10.0,94269186,Game Day Clear Wristlet Clutch - Wild Fable™ Gold,https://www.target.com/p/game-day-clear-wristlet-clutch-wild-fable/-/A-94425757?preselect=94269186#lnk=sametab,4.7,15,target,1,2026-02-23T16:45:31.455708,10.0,False,Game Day Clear Wristlet Clutch - Wild Fable™ Gold Clutches TPU (Thermoplastic Polyurethane) Clear wristlet clutch; Transparent design; Made from vinyl; Zipper closure; Detachable wrist strap; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Detachable Handle,game day clear wristlet clutch gold clutches tpu thermoplastic polyurethane clear wristlet clutch transparent design vinyl zipper detachable wrist structure lightweight interior exterior detachable handle,clutch,unknown,0.06108855197966701,clutch – unknown | kiss lock / credit card | Entry
Universal Thread,7.0,Universal Thread straw crochet tote handbag; Striped design; Single open compartment; Double handle; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,15 Inches (H) x 14.5 Inches (W) x 3.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_c48a80d7-0ebc-4bad-a4d9-b1d0bd3d2875?wid=1200&hei=1200&qlt=85,False,Beach Bags,Paper,,"Crochet Tote Handbag - Universal Thread™ Blue/Green Striped Straw: Paper Shell, Double Handle, Unstructured",,25.0,89219512,"Crochet Tote Handbag - Universal Thread™ Blue/Green Striped Straw: Paper Shell, Double Handle, Unstructured",https://www.target.com/p/crochet-tote-handbag-universal-thread/-/A-89399885?preselect=89219512#lnk=sametab,4.3,67,target,3,2026-02-23T16:45:23.545904,25.0,False,"Crochet Tote Handbag - Universal Thread™ Blue/Green Striped Straw: Paper Shell, Double Handle, Unstructured Beach Bags Paper Universal Thread straw crochet tote handbag; Striped design; Single open compartment; Double handle; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",crochet tote universal thread blue green striped straw paper shell double handle unstructured beach paper universal thread straw crochet tote striped design single open compartment double handle forest stewardship council certified structure unstructured interior exterior,tote,straw,-0.011392759094398826,tote – single
Shade & Shore,3.0,Structured tote bag; EVA material; Open main compartment; Double handle; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,11.81 Inches (H) x 19.69 Inches (W) x 5.9 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_7afcc3bc-1d9a-4347-8b4a-b6a0e5a48f4e?wid=1200&hei=1200&qlt=85,False,Beach Bags,EVA (Ethylene Vinyl Acetate),,EVA Splash Tote Bag - Shade & Shore™ Cream,,40.0,94742391,EVA Splash Tote Bag - Shade & Shore™ Cream,https://www.target.com/p/eva-splash-tote-bag-shade-shore/-/A-94837567?preselect=94742391#lnk=sametab,0.0,0,target,1,2026-02-23T16:45:23.545904,40.0,False,EVA Splash Tote Bag - Shade & Shore™ Cream Beach Bags EVA (Ethylene Vinyl Acetate) Structured tote bag; EVA material; Open main compartment; Double handle; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,eva splash tote shade shore cream beach eva ethylene vinyl acetate structured tote eva material open main compartment double handle structure structured interior exterior,tote,unknown,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
A New Day,5.0,Card case wallet; Multiple compartments; Made of plastic; Open closure; Interior features: No Compartments or Pockets; Exterior features: Credit Card Pockets,3.12 Inches (H) x 4.25 Inches (W) x .5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_a7de67bd-7cfa-4404-be63-e9dc0e74d18d?wid=1200&hei=1200&qlt=85,False,Wallets,Polyurethane,,Basic Card Case Wallet - A New Day™ Jet Black,,5.0,94473882,Basic Card Case Wallet - A New Day™ Jet Black,https://www.target.com/p/basic-card-case-wallet-a-new-day/-/A-92710374?preselect=94473882#lnk=sametab,4.5,99,target,0,2026-02-23T16:45:23.545904,5.0,False,Basic Card Case Wallet - A New Day™ Jet Black Wallets Polyurethane Card case wallet; Multiple compartments; Made of plastic; Open closure; Interior features: No Compartments or Pockets; Exterior features: Credit Card Pockets,basic card case wallet new day jet black wallets polyurethane card case wallet multiple plastic open interior exterior credit card,other,unknown,,other – small group – Entry
Shade & Shore,1.0,Bag structure: Collapsible; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,16 Inches (H) x 16 Inches (W) x 6 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_d442864d-aaa7-49d0-b458-180c63204261?wid=1200&hei=1200&qlt=85,False,Beach Bags,Cotton,,Netted Crochet Tote Bag - Shade & Shore™ Cream,,30.0,94871312,Netted Crochet Tote Bag - Shade & Shore™ Cream,https://www.target.com/p/netted-crochet-tote-bag-shade-shore/-/A-94898633?preselect=94871312#lnk=sametab,0.0,0,target,1,2026-02-23T16:45:23.546904,30.0,False,Netted Crochet Tote Bag - Shade & Shore™ Cream Beach Bags Cotton Bag structure: Collapsible; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,netted crochet tote shade shore cream beach cotton structure collapsible interior exterior,tote,canvas_cotton,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
A New Day,1.0,Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,14.75 Inches (H) x 23 Inches (W) x 6 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_e6980416-127a-4b40-8760-359bb540cc5e?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Sport Mesh Net Tote Bag - A New Day™ Yellow,,25.0,94783504,Sport Mesh Net Tote Bag - A New Day™ Yellow,https://www.target.com/p/sport-mesh-net-tote-bag-a-new-day/-/A-94810399?preselect=94783504#lnk=sametab,0.0,0,target,1,2026-02-23T16:45:23.546904,25.0,False,Sport Mesh Net Tote Bag - A New Day™ Yellow Shoulder Bags Polyurethane Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,sport mesh net tote new day yellow shoulder polyurethane structure unstructured interior exterior,tote,unknown,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
A New Day,1.0,,4.62 Inches (H) x 8.62 Inches (W) x 4.88 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_3427b75e-e65c-4c2f-9844-c3f31270b14f?wid=1200&hei=1200&qlt=85,False,Handbags & Purses,,,Travel Zip Pouch Set 2pc - A New Day™ Pink,,20.0,94783499,Travel Zip Pouch Set 2pc - A New Day™ Pink,https://www.target.com/p/travel-zip-pouch-set-2pc-a-new-day/-/A-94810398?preselect=94783499#lnk=sametab,0.0,0,target,1,2026-02-23T16:45:23.546904,20.0,False,Travel Zip Pouch Set 2pc - A New Day™ Pink Handbags & Purses,travel pouch set 2pc new day pink,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
